21:41:58.952 INFO  init 
21:45:20.238 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.239 INFO  getCommentsByPost called for postId: 11 
21:45:20.239 INFO  getAllByPostId called with postId: 11 
21:45:20.241 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.241 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.243 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.244 INFO  verifyToken - path: /25/comments 
21:45:20.246 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.246 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.246 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.246 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.246 INFO  getCommentsByPost called for postId: 12 
21:45:20.246 INFO  getAllByPostId called with postId: 12 
21:45:20.248 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.248 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.250 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.250 INFO  verifyToken - path: /25/comments 
21:45:20.252 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.253 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.253 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.253 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.253 INFO  getCommentsByPost called for postId: 13 
21:45:20.253 INFO  getAllByPostId called with postId: 13 
21:45:20.255 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.255 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.258 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.258 INFO  verifyToken - path: /25/comments 
21:45:20.260 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.260 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.260 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.260 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.260 INFO  getCommentsByPost called for postId: 14 
21:45:20.260 INFO  getAllByPostId called with postId: 14 
21:45:20.262 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.262 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.264 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.264 INFO  verifyToken - path: /25/comments 
21:45:20.266 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.267 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.267 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.267 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.267 INFO  getCommentsByPost called for postId: 15 
21:45:20.267 INFO  getAllByPostId called with postId: 15 
21:45:20.269 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.269 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.272 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.272 INFO  verifyToken - path: /25/comments 
21:45:20.274 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.274 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.274 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.274 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.274 INFO  getCommentsByPost called for postId: 16 
21:45:20.274 INFO  getAllByPostId called with postId: 16 
21:45:20.276 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.276 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.278 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.278 INFO  verifyToken - path: /25/comments 
21:45:20.280 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.281 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.281 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.281 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.281 INFO  getCommentsByPost called for postId: 17 
21:45:20.281 INFO  getAllByPostId called with postId: 17 
21:45:20.283 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.283 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.286 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.286 INFO  verifyToken - path: /25/comments 
21:45:20.288 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.288 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.288 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.288 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.288 INFO  getCommentsByPost called for postId: 18 
21:45:20.288 INFO  getAllByPostId called with postId: 18 
21:45:20.290 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.290 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.292 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.292 INFO  verifyToken - path: /25/comments 
21:45:20.294 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.294 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.294 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.294 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.294 INFO  getCommentsByPost called for postId: 19 
21:45:20.294 INFO  getAllByPostId called with postId: 19 
21:45:20.296 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.296 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.299 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.299 INFO  verifyToken - path: /25/comments 
21:45:20.301 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.301 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.301 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.301 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.302 INFO  getCommentsByPost called for postId: 20 
21:45:20.302 INFO  getAllByPostId called with postId: 20 
21:45:20.303 INFO  getAllByPostId successful, returned 5 comments 
21:45:20.303 INFO  getCommentsByPost successful, returned 5 comments 
21:45:20.306 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.306 INFO  verifyToken - path: /25/comments 
21:45:20.308 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.308 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.308 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.308 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.308 INFO  getCommentsByPost called for postId: 21 
21:45:20.308 INFO  getAllByPostId called with postId: 21 
21:45:20.309 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.309 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.312 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.312 INFO  verifyToken - path: /25/comments 
21:45:20.314 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.314 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.314 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.314 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.314 INFO  getCommentsByPost called for postId: 22 
21:45:20.314 INFO  getAllByPostId called with postId: 22 
21:45:20.316 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.316 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.318 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.318 INFO  verifyToken - path: /25/comments 
21:45:20.320 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.320 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.320 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.320 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.320 INFO  getCommentsByPost called for postId: 23 
21:45:20.320 INFO  getAllByPostId called with postId: 23 
21:45:20.321 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.321 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.324 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.324 INFO  verifyToken - path: /25/comments 
21:45:20.326 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.326 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.326 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.326 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.326 INFO  getCommentsByPost called for postId: 24 
21:45:20.326 INFO  getAllByPostId called with postId: 24 
21:45:20.327 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.327 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.330 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.330 INFO  verifyToken - path: /25/comments 
21:45:20.332 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.332 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.332 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.332 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.332 INFO  getCommentsByPost called for postId: 25 
21:45:20.332 INFO  getAllByPostId called with postId: 25 
21:45:20.334 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.334 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.336 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.336 INFO  verifyToken - path: /25/comments 
21:45:20.338 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.338 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.338 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.338 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.338 INFO  getCommentsByPost called for postId: 26 
21:45:20.338 INFO  getAllByPostId called with postId: 26 
21:45:20.340 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.340 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.342 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.342 INFO  verifyToken - path: /25/comments 
21:45:20.344 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.344 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.344 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.344 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.344 INFO  getCommentsByPost called for postId: 27 
21:45:20.345 INFO  getAllByPostId called with postId: 27 
21:45:20.346 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.346 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.348 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.348 INFO  verifyToken - path: /25/comments 
21:45:20.350 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.350 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.350 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.350 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.350 INFO  getCommentsByPost called for postId: 28 
21:45:20.350 INFO  getAllByPostId called with postId: 28 
21:45:20.352 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.352 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.354 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.354 INFO  verifyToken - path: /25/comments 
21:45:20.356 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.356 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.356 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.356 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.356 INFO  getCommentsByPost called for postId: 29 
21:45:20.356 INFO  getAllByPostId called with postId: 29 
21:45:20.358 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.358 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.361 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.361 INFO  verifyToken - path: /25/comments 
21:45:20.363 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.363 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.363 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.363 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.363 INFO  getCommentsByPost called for postId: 30 
21:45:20.363 INFO  getAllByPostId called with postId: 30 
21:45:20.365 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.365 INFO  verifyToken - path: /25/comments 
21:45:20.367 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.367 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.367 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.367 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.367 INFO  getCommentsByPost called for postId: 31 
21:45:20.367 INFO  getAllByPostId called with postId: 31 
21:45:20.369 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.369 INFO  verifyToken - path: /25/comments 
21:45:20.370 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.370 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.370 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.370 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.370 INFO  getCommentsByPost called for postId: 32 
21:45:20.370 INFO  getAllByPostId called with postId: 32 
21:45:20.372 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.372 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.374 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.374 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.375 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.375 INFO  verifyToken - path: /25/comments 
21:45:20.377 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.377 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.377 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.377 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.377 INFO  getCommentsByPost called for postId: 33 
21:45:20.377 INFO  getAllByPostId called with postId: 33 
21:45:20.378 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.378 INFO  verifyToken - path: /25/comments 
21:45:20.380 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.380 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.380 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.380 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.380 INFO  getCommentsByPost called for postId: 34 
21:45:20.380 INFO  getAllByPostId called with postId: 34 
21:45:20.381 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.381 INFO  verifyToken - path: /25/comments 
21:45:20.382 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.382 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.382 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.382 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.382 INFO  getCommentsByPost called for postId: 35 
21:45:20.382 INFO  getAllByPostId called with postId: 35 
21:45:20.383 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.383 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.385 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.385 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.386 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.386 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.387 INFO  getAllByPostId successful, returned 0 comments 
21:45:20.387 INFO  getCommentsByPost successful, returned 0 comments 
21:45:20.388 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.388 INFO  verifyToken - path: /25/comments 
21:45:20.389 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.389 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.389 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.389 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.389 INFO  getCommentsByPost called for postId: 36 
21:45:20.389 INFO  getAllByPostId called with postId: 36 
21:45:20.391 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.391 INFO  verifyToken - path: /25/comments 
21:45:20.393 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.393 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.393 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.393 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.393 INFO  getCommentsByPost called for postId: 37 
21:45:20.393 INFO  getAllByPostId called with postId: 37 
21:45:20.394 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.394 INFO  verifyToken - path: /25/comments 
21:45:20.395 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.395 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.395 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.395 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.395 INFO  getCommentsByPost called for postId: 38 
21:45:20.395 INFO  getAllByPostId called with postId: 38 
21:45:20.396 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.396 INFO  verifyToken - path: /25/comments 
21:45:20.398 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.398 INFO  checkAccessPermissions - path: /comments, userId param: 25 
21:45:20.398 INFO  checkAccessPermissions - user ID from token: 25, userId param: 25 
21:45:20.398 INFO  checkAccessPermissions - access granted for user: 25 
21:45:20.398 INFO  getCommentsByPost called for postId: 39 
21:45:20.398 INFO  getAllByPostId called with postId: 39 
21:45:20.399 INFO  GET /api/25/comments - IP: 127.0.0.1 
21:45:20.399 INFO  verifyToken - path: /25/comments 
21:45:20.400 INFO  verifyToken - successful for user: naama@gmail.com (userId: 25) 
21:45:20.401 INFO  checkAccessPermissions - path: /comments, userId param: 25 
